_id,CALENDAR_YEAR,LOCATION_ID,LOCATION,AGE_GROUP_PUBLIC,EXPERIENCING_HOMELESSNESS_CNT
1452,2020,CA-612,Glendale CoC (Los Angeles County),18-24,43
1453,2020,CA-612,Glendale CoC (Los Angeles County),25-34,83
1454,2020,CA-612,Glendale CoC (Los Angeles County),35-44,69
1455,2020,CA-612,Glendale CoC (Los Angeles County),45-54,82
1456,2020,CA-612,Glendale CoC (Los Angeles County),55-64,96
1457,2020,CA-612,Glendale CoC (Los Angeles County),65+,40
1458,2020,CA-612,Glendale CoC (Los Angeles County),Invalid,*
1459,2020,CA-612,Glendale CoC (Los Angeles County),Under 18,164
1460,2020,CA-612,Glendale CoC (Los Angeles County),Unknown,*
1461,2020,CA-613,Imperial County CoC,18-24,80
1462,2020,CA-613,Imperial County CoC,25-34,145
1463,2020,CA-613,Imperial County CoC,35-44,120
1464,2020,CA-613,Imperial County CoC,45-54,108
1465,2020,CA-613,Imperial County CoC,55-64,102
1466,2020,CA-613,Imperial County CoC,65+,49
1467,2020,CA-613,Imperial County CoC,Invalid,*
1468,2020,CA-613,Imperial County CoC,Under 18,379
1469,2020,CA-613,Imperial County CoC,Unknown,*
1470,2020,CA-614,San Luis Obispo County CoC,18-24,108
1471,2020,CA-614,San Luis Obispo County CoC,25-34,232
1472,2020,CA-614,San Luis Obispo County CoC,35-44,259
1473,2020,CA-614,San Luis Obispo County CoC,45-54,208
1474,2020,CA-614,San Luis Obispo County CoC,55-64,212
1475,2020,CA-614,San Luis Obispo County CoC,65+,112
1476,2020,CA-614,San Luis Obispo County CoC,Invalid,*
1477,2020,CA-614,San Luis Obispo County CoC,Under 18,548
1478,2020,CA-614,San Luis Obispo County CoC,Unknown,*
1479,2021,All,California,18-24,20576
1480,2021,All,California,25-34,43034
1481,2021,All,California,35-44,43203
1482,2021,All,California,45-54,38495
1483,2021,All,California,55-64,39440
1484,2021,All,California,65+,17614
1485,2021,All,California,Invalid,89
1486,2021,All,California,Under 18,55115
1487,2021,All,California,Unknown,7680
1488,2021,CA-500,Santa Clara County CoC,18-24,968
1489,2021,CA-500,Santa Clara County CoC,25-34,1934
1490,2021,CA-500,Santa Clara County CoC,35-44,2151
1491,2021,CA-500,Santa Clara County CoC,45-54,1836
1492,2021,CA-500,Santa Clara County CoC,55-64,1990
1493,2021,CA-500,Santa Clara County CoC,65+,953
1494,2021,CA-500,Santa Clara County CoC,Invalid,*
1495,2021,CA-500,Santa Clara County CoC,Under 18,2933
1496,2021,CA-500,Santa Clara County CoC,Unknown,*
1497,2021,CA-501,San Francisco CoC,18-24,1336
1498,2021,CA-501,San Francisco CoC,25-34,2246
1499,2021,CA-501,San Francisco CoC,35-44,2340
1500,2021,CA-501,San Francisco CoC,45-54,1968
1501,2021,CA-501,San Francisco CoC,55-64,1864
1502,2021,CA-501,San Francisco CoC,65+,964
1503,2021,CA-501,San Francisco CoC,Invalid,*
1504,2021,CA-501,San Francisco CoC,Under 18,3277
1505,2021,CA-501,San Francisco CoC,Unknown,25
1506,2021,CA-502,Alameda County CoC,18-24,870
1507,2021,CA-502,Alameda County CoC,25-34,1537
1508,2021,CA-502,Alameda County CoC,35-44,1492
1509,2021,CA-502,Alameda County CoC,45-54,1575
1510,2021,CA-502,Alameda County CoC,55-64,1848
1511,2021,CA-502,Alameda County CoC,65+,867
1512,2021,CA-502,Alameda County CoC,Invalid,*
1513,2021,CA-502,Alameda County CoC,Under 18,1849
1514,2021,CA-502,Alameda County CoC,Unknown,*
1515,2021,CA-503,Sacramento County CoC,18-24,1039
1516,2021,CA-503,Sacramento County CoC,25-34,1368
1517,2021,CA-503,Sacramento County CoC,35-44,1466
1518,2021,CA-503,Sacramento County CoC,45-54,1448
1519,2021,CA-503,Sacramento County CoC,55-64,1697
1520,2021,CA-503,Sacramento County CoC,65+,674
1521,2021,CA-503,Sacramento County CoC,Invalid,*
1522,2021,CA-503,Sacramento County CoC,Under 18,2965
1523,2021,CA-503,Sacramento County CoC,Unknown,73
1524,2021,CA-504,Sonoma County CoC,18-24,229
1525,2021,CA-504,Sonoma County CoC,25-34,366
1526,2021,CA-504,Sonoma County CoC,35-44,382
1527,2021,CA-504,Sonoma County CoC,45-54,463
1528,2021,CA-504,Sonoma County CoC,55-64,484
1529,2021,CA-504,Sonoma County CoC,65+,238
1530,2021,CA-504,Sonoma County CoC,Under 18,453
1531,2021,CA-505,Contra Costa County CoC,18-24,485
1532,2021,CA-505,Contra Costa County CoC,25-34,894
1533,2021,CA-505,Contra Costa County CoC,35-44,931
1534,2021,CA-505,Contra Costa County CoC,45-54,884
1535,2021,CA-505,Contra Costa County CoC,55-64,987
1536,2021,CA-505,Contra Costa County CoC,65+,436
1537,2021,CA-505,Contra Costa County CoC,Invalid,*
1538,2021,CA-505,Contra Costa County CoC,Under 18,1252
1539,2021,CA-505,Contra Costa County CoC,Unknown,*
1540,2021,CA-506,"Monterey, San Benito Counties CoC",18-24,182
1541,2021,CA-506,"Monterey, San Benito Counties CoC",25-34,405
1542,2021,CA-506,"Monterey, San Benito Counties CoC",35-44,415
1543,2021,CA-506,"Monterey, San Benito Counties CoC",45-54,295
1544,2021,CA-506,"Monterey, San Benito Counties CoC",55-64,354
1545,2021,CA-506,"Monterey, San Benito Counties CoC",65+,176
1546,2021,CA-506,"Monterey, San Benito Counties CoC",Invalid,*
1547,2021,CA-506,"Monterey, San Benito Counties CoC",Under 18,600
1548,2021,CA-506,"Monterey, San Benito Counties CoC",Unknown,*
1549,2021,CA-507,Marin County CoC,18-24,111
1550,2021,CA-507,Marin County CoC,25-34,229
1551,2021,CA-507,Marin County CoC,35-44,225
1552,2021,CA-507,Marin County CoC,45-54,257
1553,2021,CA-507,Marin County CoC,55-64,290
1554,2021,CA-507,Marin County CoC,65+,168
1555,2021,CA-507,Marin County CoC,Under 18,331
1556,2021,CA-507,Marin County CoC,Unknown,176
1557,2021,CA-508,Santa Cruz County CoC,18-24,160
1558,2021,CA-508,Santa Cruz County CoC,25-34,326
1559,2021,CA-508,Santa Cruz County CoC,35-44,414
1560,2021,CA-508,Santa Cruz County CoC,45-54,331
1561,2021,CA-508,Santa Cruz County CoC,55-64,384
1562,2021,CA-508,Santa Cruz County CoC,65+,254
1563,2021,CA-508,Santa Cruz County CoC,Invalid,*
1564,2021,CA-508,Santa Cruz County CoC,Under 18,556
1565,2021,CA-508,Santa Cruz County CoC,Unknown,*
1566,2021,CA-509,Mendocino County CoC,18-24,66
1567,2021,CA-509,Mendocino County CoC,25-34,222
1568,2021,CA-509,Mendocino County CoC,35-44,258
1569,2021,CA-509,Mendocino County CoC,45-54,218
1570,2021,CA-509,Mendocino County CoC,55-64,170
1571,2021,CA-509,Mendocino County CoC,65+,122
1572,2021,CA-509,Mendocino County CoC,Under 18,253
1573,2021,CA-509,Mendocino County CoC,Unknown,*
1574,2021,CA-510,Stanislaus County CoC,18-24,443
1575,2021,CA-510,Stanislaus County CoC,25-34,821
1576,2021,CA-510,Stanislaus County CoC,35-44,822
1577,2021,CA-510,Stanislaus County CoC,45-54,688
1578,2021,CA-510,Stanislaus County CoC,55-64,703
1579,2021,CA-510,Stanislaus County CoC,65+,255
1580,2021,CA-510,Stanislaus County CoC,Under 18,1155
1581,2021,CA-510,Stanislaus County CoC,Unknown,19
1582,2021,CA-511,San Joaquin County CoC,18-24,493
1583,2021,CA-511,San Joaquin County CoC,25-34,995
1584,2021,CA-511,San Joaquin County CoC,35-44,819
1585,2021,CA-511,San Joaquin County CoC,45-54,566
1586,2021,CA-511,San Joaquin County CoC,55-64,539
1587,2021,CA-511,San Joaquin County CoC,65+,245
1588,2021,CA-511,San Joaquin County CoC,Invalid,*
1589,2021,CA-511,San Joaquin County CoC,Under 18,2301
1590,2021,CA-511,San Joaquin County CoC,Unknown,41
1591,2021,CA-512,San Mateo County CoC,18-24,245
1592,2021,CA-512,San Mateo County CoC,25-34,628
1593,2021,CA-512,San Mateo County CoC,35-44,653
1594,2021,CA-512,San Mateo County CoC,45-54,665
1595,2021,CA-512,San Mateo County CoC,55-64,870
1596,2021,CA-512,San Mateo County CoC,65+,498
1597,2021,CA-512,San Mateo County CoC,Invalid,*
1598,2021,CA-512,San Mateo County CoC,Under 18,936
1599,2021,CA-512,San Mateo County CoC,Unknown,16
1600,2021,CA-513,"Kings, Tulare Counties CoC",18-24,308
1601,2021,CA-513,"Kings, Tulare Counties CoC",25-34,534
1602,2021,CA-513,"Kings, Tulare Counties CoC",35-44,610
1603,2021,CA-513,"Kings, Tulare Counties CoC",45-54,480
1604,2021,CA-513,"Kings, Tulare Counties CoC",55-64,404
1605,2021,CA-513,"Kings, Tulare Counties CoC",65+,124
1606,2021,CA-513,"Kings, Tulare Counties CoC",Under 18,966
1607,2021,CA-514,"Fresno, Madera Counties CoC",18-24,389
1608,2021,CA-514,"Fresno, Madera Counties CoC",25-34,1108
1609,2021,CA-514,"Fresno, Madera Counties CoC",35-44,1295
1610,2021,CA-514,"Fresno, Madera Counties CoC",45-54,1244
1611,2021,CA-514,"Fresno, Madera Counties CoC",55-64,1043
1612,2021,CA-514,"Fresno, Madera Counties CoC",65+,369
1613,2021,CA-514,"Fresno, Madera Counties CoC",Invalid,*
1614,2021,CA-514,"Fresno, Madera Counties CoC",Under 18,950
1615,2021,CA-514,"Fresno, Madera Counties CoC",Unknown,20
1616,2021,CA-515,Placer County CoC,18-24,138
1617,2021,CA-515,Placer County CoC,25-34,369
1618,2021,CA-515,Placer County CoC,35-44,360
1619,2021,CA-515,Placer County CoC,45-54,338
1620,2021,CA-515,Placer County CoC,55-64,323
1621,2021,CA-515,Placer County CoC,65+,145
1622,2021,CA-515,Placer County CoC,Invalid,*
1623,2021,CA-515,Placer County CoC,Under 18,350
1624,2021,CA-515,Placer County CoC,Unknown,14
1625,2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",18-24,123
1626,2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",25-34,273
1627,2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",35-44,314
1628,2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",45-54,239
1629,2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",55-64,296
1630,2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",65+,154
1631,2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Invalid,*
1632,2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Under 18,350
1633,2021,CA-516,"Shasta, Siskiyou, Lassen, Plumas, Del Norte, Modoc, Sierra Counties CoC",Unknown,35
1634,2021,CA-517,Napa County CoC,18-24,51
1635,2021,CA-517,Napa County CoC,25-34,106
1636,2021,CA-517,Napa County CoC,35-44,142
1637,2021,CA-517,Napa County CoC,45-54,147
1638,2021,CA-517,Napa County CoC,55-64,145
1639,2021,CA-517,Napa County CoC,65+,65
1640,2021,CA-517,Napa County CoC,Invalid,*
1641,2021,CA-517,Napa County CoC,Under 18,91
1642,2021,CA-518,Solano County CoC,18-24,66
1643,2021,CA-518,Solano County CoC,25-34,223
1644,2021,CA-518,Solano County CoC,35-44,223
1645,2021,CA-518,Solano County CoC,45-54,213
1646,2021,CA-518,Solano County CoC,55-64,283
1647,2021,CA-518,Solano County CoC,65+,133
1648,2021,CA-518,Solano County CoC,Under 18,215
1649,2021,CA-518,Solano County CoC,Unknown,*
1650,2021,CA-519,Butte County CoC,18-24,153
1651,2021,CA-519,Butte County CoC,25-34,327
1652,2021,CA-519,Butte County CoC,35-44,364
1653,2021,CA-519,Butte County CoC,45-54,323
1654,2021,CA-519,Butte County CoC,55-64,315
1655,2021,CA-519,Butte County CoC,65+,193
1656,2021,CA-519,Butte County CoC,Under 18,360
1657,2021,CA-519,Butte County CoC,Unknown,15
1658,2021,CA-520,Merced County CoC,18-24,174
1659,2021,CA-520,Merced County CoC,25-34,435
1660,2021,CA-520,Merced County CoC,35-44,439
1661,2021,CA-520,Merced County CoC,45-54,331
1662,2021,CA-520,Merced County CoC,55-64,320
1663,2021,CA-520,Merced County CoC,65+,117
1664,2021,CA-520,Merced County CoC,Invalid,*
1665,2021,CA-520,Merced County CoC,Under 18,514
1666,2021,CA-520,Merced County CoC,Unknown,*
1667,2021,CA-521,Yolo County CoC,18-24,97
1668,2021,CA-521,Yolo County CoC,25-34,214
1669,2021,CA-521,Yolo County CoC,35-44,223
1670,2021,CA-521,Yolo County CoC,45-54,184
1671,2021,CA-521,Yolo County CoC,55-64,202
1672,2021,CA-521,Yolo County CoC,65+,99
1673,2021,CA-521,Yolo County CoC,Under 18,407
1674,2021,CA-521,Yolo County CoC,Unknown,*
1675,2021,CA-522,Humboldt County CoC,18-24,132
1676,2021,CA-522,Humboldt County CoC,25-34,196
1677,2021,CA-522,Humboldt County CoC,35-44,378
1678,2021,CA-522,Humboldt County CoC,45-54,283
1679,2021,CA-522,Humboldt County CoC,55-64,256
1680,2021,CA-522,Humboldt County CoC,65+,130
1681,2021,CA-522,Humboldt County CoC,Invalid,*
1682,2021,CA-522,Humboldt County CoC,Under 18,205
1683,2021,CA-522,Humboldt County CoC,Unknown,29
1684,2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",18-24,70
1685,2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",25-34,115
1686,2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",35-44,99
1687,2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",45-54,77
1688,2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",55-64,65
1689,2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",65+,32
1690,2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",Invalid,*
1691,2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",Under 18,216
1692,2021,CA-523,"Colusa, Glenn, Trinity Counties CoC",Unknown,*
1693,2021,CA-524,"Yuba, Sutter Counties CoC",18-24,157
1694,2021,CA-524,"Yuba, Sutter Counties CoC",25-34,342
1695,2021,CA-524,"Yuba, Sutter Counties CoC",35-44,291
1696,2021,CA-524,"Yuba, Sutter Counties CoC",45-54,239
1697,2021,CA-524,"Yuba, Sutter Counties CoC",55-64,277
1698,2021,CA-524,"Yuba, Sutter Counties CoC",65+,141
1699,2021,CA-524,"Yuba, Sutter Counties CoC",Invalid,*
1700,2021,CA-524,"Yuba, Sutter Counties CoC",Under 18,719
1701,2021,CA-525,El Dorado County CoC,18-24,26
1702,2021,CA-525,El Dorado County CoC,25-34,42
1703,2021,CA-525,El Dorado County CoC,35-44,62
1704,2021,CA-525,El Dorado County CoC,45-54,60
1705,2021,CA-525,El Dorado County CoC,55-64,84
1706,2021,CA-525,El Dorado County CoC,65+,52
1707,2021,CA-525,El Dorado County CoC,Invalid,*
1708,2021,CA-525,El Dorado County CoC,Under 18,94
1709,2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",18-24,53
1710,2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",25-34,123
1711,2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",35-44,99
1712,2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",45-54,107
1713,2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",55-64,105
1714,2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",65+,50
1715,2021,CA-526,"Amador, Calaveras, Mariposa, Tuolumne Counties CoC",Under 18,189
1716,2021,CA-527,Tehama County CoC,18-24,23
1717,2021,CA-527,Tehama County CoC,25-34,40
1718,2021,CA-527,Tehama County CoC,35-44,52
1719,2021,CA-527,Tehama County CoC,45-54,30
1720,2021,CA-527,Tehama County CoC,55-64,33
1721,2021,CA-527,Tehama County CoC,65+,17
1722,2021,CA-527,Tehama County CoC,Under 18,80
1723,2021,CA-527,Tehama County CoC,Unknown,16
1724,2021,CA-529,Lake County CoC,18-24,24
1725,2021,CA-529,Lake County CoC,25-34,87
1726,2021,CA-529,Lake County CoC,35-44,67
1727,2021,CA-529,Lake County CoC,45-54,47
1728,2021,CA-529,Lake County CoC,55-64,58
1729,2021,CA-529,Lake County CoC,65+,32
1730,2021,CA-529,Lake County CoC,Under 18,70
1731,2021,CA-529,Lake County CoC,Unknown,*
1732,2021,CA-530,"Alpine, Inyo, Mono Counties CoC",18-24,17
1733,2021,CA-530,"Alpine, Inyo, Mono Counties CoC",25-34,36
1734,2021,CA-530,"Alpine, Inyo, Mono Counties CoC",35-44,34
1735,2021,CA-530,"Alpine, Inyo, Mono Counties CoC",45-54,26
1736,2021,CA-530,"Alpine, Inyo, Mono Counties CoC",55-64,36
1737,2021,CA-530,"Alpine, Inyo, Mono Counties CoC",65+,13
1738,2021,CA-530,"Alpine, Inyo, Mono Counties CoC",Under 18,61
1739,2021,CA-531,Nevada County CoC,18-24,49
1740,2021,CA-531,Nevada County CoC,25-34,122
1741,2021,CA-531,Nevada County CoC,35-44,123
1742,2021,CA-531,Nevada County CoC,45-54,114
1743,2021,CA-531,Nevada County CoC,55-64,142
1744,2021,CA-531,Nevada County CoC,65+,67
1745,2021,CA-531,Nevada County CoC,Under 18,71
1746,2021,CA-531,Nevada County CoC,Unknown,34
1747,2021,CA-600,Los Angeles County CoC,18-24,6729
1748,2021,CA-600,Los Angeles County CoC,25-34,15423
1749,2021,CA-600,Los Angeles County CoC,35-44,15214
1750,2021,CA-600,Los Angeles County CoC,45-54,13368
1751,2021,CA-600,Los Angeles County CoC,55-64,12812
1752,2021,CA-600,Los Angeles County CoC,65+,5364
1753,2021,CA-600,Los Angeles County CoC,Invalid,21
1754,2021,CA-600,Los Angeles County CoC,Under 18,13027
1755,2021,CA-600,Los Angeles County CoC,Unknown,3425
1756,2021,CA-601,San Diego County CoC,18-24,1874
1757,2021,CA-601,San Diego County CoC,25-34,3887
1758,2021,CA-601,San Diego County CoC,35-44,3636
1759,2021,CA-601,San Diego County CoC,45-54,3529
1760,2021,CA-601,San Diego County CoC,55-64,3726
1761,2021,CA-601,San Diego County CoC,65+,1517
1762,2021,CA-601,San Diego County CoC,Invalid,14
1763,2021,CA-601,San Diego County CoC,Under 18,4384
1764,2021,CA-601,San Diego County CoC,Unknown,364
1765,2021,CA-602,Orange County CoC,18-24,880
1766,2021,CA-602,Orange County CoC,25-34,2190
1767,2021,CA-602,Orange County CoC,35-44,2129
1768,2021,CA-602,Orange County CoC,45-54,1964
1769,2021,CA-602,Orange County CoC,55-64,2084
1770,2021,CA-602,Orange County CoC,65+,910
1771,2021,CA-602,Orange County CoC,Under 18,3446
1772,2021,CA-602,Orange County CoC,Unknown,3144
1773,2021,CA-603,Santa Barbara County CoC,18-24,232
1774,2021,CA-603,Santa Barbara County CoC,25-34,537
1775,2021,CA-603,Santa Barbara County CoC,35-44,608
1776,2021,CA-603,Santa Barbara County CoC,45-54,518
1777,2021,CA-603,Santa Barbara County CoC,55-64,604
1778,2021,CA-603,Santa Barbara County CoC,65+,271
1779,2021,CA-603,Santa Barbara County CoC,Invalid,*
1780,2021,CA-603,Santa Barbara County CoC,Under 18,578
1781,2021,CA-603,Santa Barbara County CoC,Unknown,*
1782,2021,CA-604,Kern County CoC,18-24,604
1783,2021,CA-604,Kern County CoC,25-34,1263
1784,2021,CA-604,Kern County CoC,35-44,1261
1785,2021,CA-604,Kern County CoC,45-54,1045
1786,2021,CA-604,Kern County CoC,55-64,914
1787,2021,CA-604,Kern County CoC,65+,294
1788,2021,CA-604,Kern County CoC,Invalid,*
1789,2021,CA-604,Kern County CoC,Under 18,2015
1790,2021,CA-604,Kern County CoC,Unknown,*
1791,2021,CA-606,Long Beach CoC (Los Angeles County),18-24,193
1792,2021,CA-606,Long Beach CoC (Los Angeles County),25-34,389
1793,2021,CA-606,Long Beach CoC (Los Angeles County),35-44,456
1794,2021,CA-606,Long Beach CoC (Los Angeles County),45-54,483
1795,2021,CA-606,Long Beach CoC (Los Angeles County),55-64,695
1796,2021,CA-606,Long Beach CoC (Los Angeles County),65+,403
1797,2021,CA-606,Long Beach CoC (Los Angeles County),Invalid,*
1798,2021,CA-606,Long Beach CoC (Los Angeles County),Under 18,447
1799,2021,CA-606,Long Beach CoC (Los Angeles County),Unknown,60
1800,2021,CA-607,Pasadena CoC (Los Angeles County),18-24,99
1801,2021,CA-607,Pasadena CoC (Los Angeles County),25-34,123
1802,2021,CA-607,Pasadena CoC (Los Angeles County),35-44,120
1803,2021,CA-607,Pasadena CoC (Los Angeles County),45-54,164
1804,2021,CA-607,Pasadena CoC (Los Angeles County),55-64,224
1805,2021,CA-607,Pasadena CoC (Los Angeles County),65+,113
1806,2021,CA-607,Pasadena CoC (Los Angeles County),Under 18,173
1807,2021,CA-607,Pasadena CoC (Los Angeles County),Unknown,64
1808,2021,CA-608,Riverside County CoC,18-24,626
1809,2021,CA-608,Riverside County CoC,25-34,1424
1810,2021,CA-608,Riverside County CoC,35-44,1311
1811,2021,CA-608,Riverside County CoC,45-54,1095
1812,2021,CA-608,Riverside County CoC,55-64,1089
1813,2021,CA-608,Riverside County CoC,65+,531
1814,2021,CA-608,Riverside County CoC,Invalid,*
1815,2021,CA-608,Riverside County CoC,Under 18,2411
1816,2021,CA-608,Riverside County CoC,Unknown,33
1817,2021,CA-609,San Bernardino County CoC,18-24,670
1818,2021,CA-609,San Bernardino County CoC,25-34,1270
1819,2021,CA-609,San Bernardino County CoC,35-44,1099
1820,2021,CA-609,San Bernardino County CoC,45-54,816
1821,2021,CA-609,San Bernardino County CoC,55-64,878
1822,2021,CA-609,San Bernardino County CoC,65+,368
1823,2021,CA-609,San Bernardino County CoC,Under 18,2988
1824,2021,CA-609,San Bernardino County CoC,Unknown,*
1825,2021,CA-611,Ventura County CoC,18-24,97
1826,2021,CA-611,Ventura County CoC,25-34,293
1827,2021,CA-611,Ventura County CoC,35-44,386
1828,2021,CA-611,Ventura County CoC,45-54,431
1829,2021,CA-611,Ventura County CoC,55-64,542
1830,2021,CA-611,Ventura County CoC,65+,296
1831,2021,CA-611,Ventura County CoC,Invalid,*
1832,2021,CA-611,Ventura County CoC,Under 18,281
1833,2021,CA-611,Ventura County CoC,Unknown,12
1834,2021,CA-612,Glendale CoC (Los Angeles County),18-24,41
1835,2021,CA-612,Glendale CoC (Los Angeles County),25-34,88
1836,2021,CA-612,Glendale CoC (Los Angeles County),35-44,82
1837,2021,CA-612,Glendale CoC (Los Angeles County),45-54,89
1838,2021,CA-612,Glendale CoC (Los Angeles County),55-64,129
1839,2021,CA-612,Glendale CoC (Los Angeles County),65+,59
1840,2021,CA-612,Glendale CoC (Los Angeles County),Under 18,131
1841,2021,CA-613,Imperial County CoC,18-24,140
1842,2021,CA-613,Imperial County CoC,25-34,259
1843,2021,CA-613,Imperial County CoC,35-44,189
1844,2021,CA-613,Imperial County CoC,45-54,123
1845,2021,CA-613,Imperial County CoC,55-64,141
1846,2021,CA-613,Imperial County CoC,65+,93
1847,2021,CA-613,Imperial County CoC,Invalid,*
1848,2021,CA-613,Imperial County CoC,Under 18,685
1849,2021,CA-613,Imperial County CoC,Unknown,31
1850,2021,CA-614,San Luis Obispo County CoC,18-24,175
1851,2021,CA-614,San Luis Obispo County CoC,25-34,378
1852,2021,CA-614,San Luis Obispo County CoC,35-44,388
1853,2021,CA-614,San Luis Obispo County CoC,45-54,289
1854,2021,CA-614,San Luis Obispo County CoC,55-64,282
1855,2021,CA-614,San Luis Obispo County CoC,65+,146
1856,2021,CA-614,San Luis Obispo County CoC,Invalid,*
1857,2021,CA-614,San Luis Obispo County CoC,Under 18,611
1858,2021,CA-614,San Luis Obispo County CoC,Unknown,*
1859,2022,All,California,18-24,24099
1860,2022,All,California,25-34,51899
1861,2022,All,California,35-44,53230
1862,2022,All,California,45-54,43293
1863,2022,All,California,55-64,42851
1864,2022,All,California,65+,19793
1865,2022,All,California,Invalid,94
1866,2022,All,California,Under 18,64524
1867,2022,All,California,Unknown,7274
1868,2022,CA-500,Santa Clara County CoC,18-24,1054
1869,2022,CA-500,Santa Clara County CoC,25-34,2303
1870,2022,CA-500,Santa Clara County CoC,35-44,2410
1871,2022,CA-500,Santa Clara County CoC,45-54,1917
1872,2022,CA-500,Santa Clara County CoC,55-64,1923
1873,2022,CA-500,Santa Clara County CoC,65+,900
1874,2022,CA-500,Santa Clara County CoC,Invalid,*
1875,2022,CA-500,Santa Clara County CoC,Under 18,3762
1876,2022,CA-500,Santa Clara County CoC,Unknown,17
1877,2022,CA-501,San Francisco CoC,18-24,1660
1878,2022,CA-501,San Francisco CoC,25-34,3504
1879,2022,CA-501,San Francisco CoC,35-44,3504
1880,2022,CA-501,San Francisco CoC,45-54,2599
1881,2022,CA-501,San Francisco CoC,55-64,2140
1882,2022,CA-501,San Francisco CoC,65+,993
1883,2022,CA-501,San Francisco CoC,Invalid,11
1884,2022,CA-501,San Francisco CoC,Under 18,3794
1885,2022,CA-501,San Francisco CoC,Unknown,27
1886,2022,CA-502,Alameda County CoC,18-24,961
1887,2022,CA-502,Alameda County CoC,25-34,1986
1888,2022,CA-502,Alameda County CoC,35-44,2029
1889,2022,CA-502,Alameda County CoC,45-54,1903
1890,2022,CA-502,Alameda County CoC,55-64,2087
1891,2022,CA-502,Alameda County CoC,65+,970
1892,2022,CA-502,Alameda County CoC,Invalid,*
1893,2022,CA-502,Alameda County CoC,Under 18,1925
1894,2022,CA-502,Alameda County CoC,Unknown,*
1895,2022,CA-503,Sacramento County CoC,18-24,1202
1896,2022,CA-503,Sacramento County CoC,25-34,1609
1897,2022,CA-503,Sacramento County CoC,35-44,1764
1898,2022,CA-503,Sacramento County CoC,45-54,1553
1899,2022,CA-503,Sacramento County CoC,55-64,1588
1900,2022,CA-503,Sacramento County CoC,65+,666
1901,2022,CA-503,Sacramento County CoC,Invalid,*
1902,2022,CA-503,Sacramento County CoC,Under 18,3525
1903,2022,CA-503,Sacramento County CoC,Unknown,25
1904,2022,CA-504,Sonoma County CoC,18-24,224
1905,2022,CA-504,Sonoma County CoC,25-34,335
1906,2022,CA-504,Sonoma County CoC,35-44,403
1907,2022,CA-504,Sonoma County CoC,45-54,442
1908,2022,CA-504,Sonoma County CoC,55-64,455
1909,2022,CA-504,Sonoma County CoC,65+,256
1910,2022,CA-504,Sonoma County CoC,Under 18,483
1911,2022,CA-504,Sonoma County CoC,Unknown,*
1912,2022,CA-505,Contra Costa County CoC,18-24,515
1913,2022,CA-505,Contra Costa County CoC,25-34,986
1914,2022,CA-505,Contra Costa County CoC,35-44,1084
1915,2022,CA-505,Contra Costa County CoC,45-54,948
1916,2022,CA-505,Contra Costa County CoC,55-64,1040
1917,2022,CA-505,Contra Costa County CoC,65+,496
1918,2022,CA-505,Contra Costa County CoC,Under 18,1272
1919,2022,CA-506,"Monterey, San Benito Counties CoC",18-24,222
1920,2022,CA-506,"Monterey, San Benito Counties CoC",25-34,443
1921,2022,CA-506,"Monterey, San Benito Counties CoC",35-44,476
1922,2022,CA-506,"Monterey, San Benito Counties CoC",45-54,345
1923,2022,CA-506,"Monterey, San Benito Counties CoC",55-64,394
1924,2022,CA-506,"Monterey, San Benito Counties CoC",65+,223
1925,2022,CA-506,"Monterey, San Benito Counties CoC",Invalid,*
1926,2022,CA-506,"Monterey, San Benito Counties CoC",Under 18,663
1927,2022,CA-506,"Monterey, San Benito Counties CoC",Unknown,*
1928,2022,CA-507,Marin County CoC,18-24,109
1929,2022,CA-507,Marin County CoC,25-34,270
